scenario_source,region,scenario,sector,technology,year,smsp,tmsr
weo_2022,china,aps,power,oilcap,2023,-1.2276081231090707e-4,0.9602200592467203
weo_2022,china,aps,power,renewablescap,2023,0.06015410399843283,1.184298552371502
weo_2022,china,aps,power,coalcap,2024,0.010201336438630493,1.022561132350492
weo_2022,china,aps,power,gascap,2024,0.0021948936725943026,1.0560945218281341
weo_2022,china,aps,power,hydrocap,2024,0.0061815728184924775,1.0395999843831047
weo_2022,china,aps,power,nuclearcap,2024,0.004338419345710986,1.1875988253896543
weo_2022,china,aps,power,oilcap,2024,-2.4552162462181375e-4,0.9204401184934407
weo_2022,china,aps,power,renewablescap,2024,0.12030820799686566,1.368597104743004
weo_2022,china,aps,power,coalcap,2025,0.015302004657945786,1.033841698525738
weo_2022,china,aps,power,gascap,2025,0.0032923405088914537,1.084141782742201
weo_2022,china,aps,power,hydrocap,2025,0.009272359227738705,1.0593999765746571
weo_2022,china,aps,power,nuclearcap,2025,0.006507629018566479,1.2813982380844813
weo_2022,china,aps,power,oilcap,2025,-3.682824369327208e-4,0.8806601777401608
weo_2022,china,aps,power,renewablescap,2025,0.18046231199529858,1.552895657114506
weo_2022,china,aps,power,coalcap,2026,0.020402672877260986,1.0451222647009837
weo_2022,china,aps,power,gascap,2026,0.004389787345188605,1.112189043656268
weo_2022,china,aps,power,hydrocap,2026,0.012363145636984955,1.0791999687662095
weo_2022,china,aps,power,nuclearcap,2026,0.008676838691421978,1.3751976507793087
weo_2022,china,aps,power,oilcap,2026,-4.910432492436278e-4,0.8408802369868811
weo_2022,china,aps,power,renewablescap,2026,0.24061641599373151,1.7371942094860082
weo_2022,china,aps,power,coalcap,2027,0.02550334109657628,1.0564028308762297
weo_2022,china,aps,power,gascap,2027,0.005487234181485757,1.1402363045703352
weo_2022,china,aps,power,hydrocap,2027,0.015453932046231184,1.0989999609577619
weo_2022,china,aps,power,nuclearcap,2027,0.010846048364277472,1.4689970634741358
weo_2022,china,aps,power,oilcap,2027,-6.138040615545346e-4,0.8011002962336015
weo_2022,china,aps,power,renewablescap,2027,0.30077051999216425,1.92149276185751
weo_2022,china,aps,power,coalcap,2028,0.03060400931589148,1.0676833970514756
weo_2022,china,aps,power,gascap,2028,0.006584681017782907,1.1682835654844022
weo_2022,china,aps,power,hydrocap,2028,0.018544718455477432,1.1187999531493142
weo_2022,china,aps,power,nuclearcap,2028,0.01301525803713297,1.562796476168963
weo_2022,china,aps,power,oilcap,2028,-7.36564873865442e-4,0.7613203554803216
weo_2022,china,aps,power,renewablescap,2028,0.36092462399059716,2.105791314229012
weo_2022,china,aps,power,coalcap,2029,0.03570467753520677,1.0789639632267216
weo_2022,china,aps,power,gascap,2029,0.007682127854080059,1.1963308263984693
weo_2022,china,aps,power,hydrocap,2029,0.02163550486472366,1.1385999453408664
weo_2022,china,aps,power,nuclearcap,2029,0.015184467709988462,1.6565958888637904
weo_2022,china,aps,power,oilcap,2029,-8.593256861763487e-4,0.721540414727042
weo_2022,china,aps,power,renewablescap,2029,0.4210787279890299,2.290089866600514
weo_2022,china,aps,power,coalcap,2030,0.04080534575452197,1.0902445294019674
weo_2022,china,aps,power,gascap,2030,0.00877957469037721,1.2243780873125363
weo_2022,china,aps,power,hydrocap,2030,0.02472629127396991,1.158399937532419
weo_2022,china,aps,power,nuclearcap,2030,0.017353677382843956,1.7503953015586173
weo_2022,china,aps,power,oilcap,2030,-9.820864984872557e-4,0.6817604739737622
weo_2022,china,aps,power,renewablescap,2030,0.48123283198746286,2.474388418972016
weo_2022,emerging market and developing economies,aps,power,coalcap,2022,0,1
weo_2022,emerging market and developing economies,aps,power,gascap,2022,0,1
weo_2022,emerging market and developing economies,aps,power,hydrocap,2022,0,1
weo_2022,emerging market and developing economies,aps,power,nuclearcap,2022,0,1
weo_2022,emerging market and developing economies,aps,power,oilcap,2022,0,1
weo_2022,emerging market and developing economies,aps,power,renewablescap,2022,0,1
weo_2022,emerging market and developing economies,aps,power,coalcap,2023,0.0025819379949517415,1.007728749915473
weo_2022,emerging market and developing economies,aps,power,gascap,2023,0.0034082556016737315,1.019404560304945
weo_2022,emerging market and developing economies,aps,power,hydrocap,2023,0.004553716513484537,1.0268245620672696
weo_2022,emerging market and developing economies,aps,power,nuclearcap,2023,0.001653964054408951,1.0637565843955161
weo_2022,emerging market and developing economies,aps,power,oilcap,2023,-0.0010590862490872522,0.9793910401448057
weo_2022,emerging market and developing economies,aps,power,renewablescap,2023,0.051579847949587324,1.212089890546412
weo_2022,emerging market and developing economies,aps,power,coalcap,2024,0.005163875989903438,1.015457499830946
weo_2022,emerging market and developing economies,aps,power,gascap,2024,0.00681651120334744,1.03880912060989
weo_2022,emerging market and developing economies,aps,power,hydrocap,2024,0.009107433026969052,1.053649124134539
weo_2022,emerging market and developing economies,aps,power,nuclearcap,2024,0.003307928108817902,1.1275131687910325
weo_2022,emerging market and developing economies,aps,power,oilcap,2024,-0.0021181724981745044,0.9587820802896115
weo_2022,emerging market and developing economies,aps,power,renewablescap,2024,0.1031596958991746,1.4241797810928238
weo_2022,emerging market and developing economies,aps,power,coalcap,2025,0.007745813984855179,1.023186249746419
weo_2022,emerging market and developing economies,aps,power,gascap,2025,0.010224766805021173,1.058213680914835
weo_2022,emerging market and developing economies,aps,power,hydrocap,2025,0.013661149540453589,1.0804736862018085
weo_2022,emerging market and developing economies,aps,power,nuclearcap,2025,0.004961892163226848,1.1912697531865484
weo_2022,emerging market and developing economies,aps,power,oilcap,2025,-0.0031772587472617565,0.9381731204344173
weo_2022,emerging market and developing economies,aps,power,renewablescap,2025,0.15473954384876187,1.6362696716392355
weo_2022,emerging market and developing economies,aps,power,coalcap,2026,0.010327751979806921,1.030914999661892
weo_2022,emerging market and developing economies,aps,power,gascap,2026,0.01363302240669488,1.0776182412197801
weo_2022,emerging market and developing economies,aps,power,hydrocap,2026,0.018214866053938104,1.107298248269078
weo_2022,emerging market and developing economies,aps,power,nuclearcap,2026,0.006615856217635804,1.255026337582065
weo_2022,emerging market and developing economies,aps,power,oilcap,2026,-0.004236344996349009,0.917564160579223
weo_2022,emerging market and developing economies,aps,power,renewablescap,2026,0.2063193917983492,1.8483595621856475
weo_2022,emerging market and developing economies,aps,power,coalcap,2027,0.012909689974758661,1.038643749577365
weo_2022,emerging market and developing economies,aps,power,gascap,2027,0.01704127800836861,1.0970228015247252
weo_2022,emerging market and developing economies,aps,power,hydrocap,2027,0.02276858256742264,1.1341228103363477
weo_2022,emerging market and developing economies,aps,power,nuclearcap,2027,0.00826982027204475,1.318782921977581
weo_2022,emerging market and developing economies,aps,power,oilcap,2027,-0.0052954312454362605,0.8969552007240287
weo_2022,emerging market and developing economies,aps,power,renewablescap,2027,0.25789923974793655,2.060449452732059
weo_2022,emerging market and developing economies,aps,power,coalcap,2028,0.015491627969710358,1.046372499492838
weo_2022,emerging market and developing economies,aps,power,gascap,2028,0.02044953361004232,1.11642736182967
weo_2022,emerging market and developing economies,aps,power,hydrocap,2028,0.027322299080907154,1.160947372403617
weo_2022,emerging market and developing economies,aps,power,nuclearcap,2028,0.0099237843264537,1.3825395063730972
weo_2022,emerging market and developing economies,aps,power,oilcap,2028,-0.006354517494523513,0.8763462408688345
weo_2022,emerging market and developing economies,aps,power,renewablescap,2028,0.30947908769752386,2.2725393432784715
weo_2022,emerging market and developing economies,aps,power,coalcap,2029,0.0180735659646621,1.054101249408311
weo_2022,emerging market and developing economies,aps,power,gascap,2029,0.02385778921171603,1.1358319221346151
weo_2022,emerging market and developing economies,aps,power,hydrocap,2029,0.03187601559439167,1.1877719344708866
weo_2022,emerging market and developing economies,aps,power,nuclearcap,2029,0.011577748380862651,1.4462960907686133
weo_2022,emerging market and developing economies,aps,power,oilcap,2029,-0.007413603743610765,0.8557372810136402
weo_2022,emerging market and developing economies,aps,power,renewablescap,2029,0.3610589356471111,2.484629233824883
weo_2022,emerging market and developing economies,aps,power,coalcap,2030,0.020655503959613842,1.061829999323784
weo_2022,emerging market and developing economies,aps,power,gascap,2030,0.02726604481338976,1.1552364824395602
weo_2022,emerging market and developing economies,aps,power,hydrocap,2030,0.03642973210787621,1.214596496538156
weo_2022,emerging market and developing economies,aps,power,nuclearcap,2030,0.013231712435271603,1.5100526751641297
weo_2022,emerging market and developing economies,aps,power,oilcap,2030,-0.008472689992698018,0.8351283211584459
weo_2022,emerging market and developing economies,aps,power,renewablescap,2030,0.4126387835966984,2.696719124371295
weo_2022,eurasia,aps,power,coalcap,2022,0,1
weo_2022,eurasia,aps,power,gascap,2022,0,1
weo_2022,eurasia,aps,power,hydrocap,2022,0,1
weo_2022,eurasia,aps,power,nuclearcap,2022,0,1
weo_2022,eurasia,aps,power,oilcap,2022,0,1
weo_2022,eurasia,aps,power,renewablescap,2022,0,1
weo_2022,eurasia,aps,power,coalcap,2023,-0.007171309629952738,0.9608536564015475
weo_2022,eurasia,aps,power,gascap,2023,9.172605340637615e-4,1.0020026608780899
weo_2022,eurasia,aps,power,hydrocap,2023,0.0026234934156088028,1.0127547440475262
weo_2022,eurasia,aps,power,nuclearcap,2023,7.408642775130082e-4,1.0082115815292738
weo_2022,eurasia,aps,power,oilcap,2023,-0.0019820524826971277,0.9176000000000001
weo_2022,eurasia,aps,power,renewablescap,2023,0.010391343113169417,1.2676579925650555
weo_2022,eurasia,aps,power,coalcap,2024,-0.014342619259905457,0.9217073128030953
weo_2022,eurasia,aps,power,gascap,2024,0.001834521068127441,1.0040053217561795
weo_2022,eurasia,aps,power,hydrocap,2024,0.005246986831217646,1.0255094880950524
weo_2022,eurasia,aps,power,nuclearcap,2024,0.0014817285550260061,1.0164231630585474
weo_2022,eurasia,aps,power,oilcap,2024,-0.003964104965394258,0.8352000000000002
weo_2022,eurasia,aps,power,renewablescap,2024,0.020782686226338845,1.5353159851301112
weo_2022,eurasia,aps,power,coalcap,2025,-0.021513928889858175,0.882560969204643
weo_2022,eurasia,aps,power,gascap,2025,0.0027517816021912023,1.0060079826342694
weo_2022,eurasia,aps,power,hydrocap,2025,0.007870480246826449,1.0382642321425786
weo_2022,eurasia,aps,power,nuclearcap,2025,0.0022225928325390245,1.0246347445878214
weo_2022,eurasia,aps,power,oilcap,2025,-0.005946157448091388,0.7528000000000001
weo_2022,eurasia,aps,power,renewablescap,2025,0.03117402933950826,1.8029739776951668
weo_2022,eurasia,aps,power,coalcap,2026,-0.028685238519810915,0.8434146256061905
weo_2022,eurasia,aps,power,gascap,2026,0.003669042136254882,1.008010643512359
weo_2022,eurasia,aps,power,hydrocap,2026,0.010493973662435293,1.051018976190105
weo_2022,eurasia,aps,power,nuclearcap,2026,0.0029634571100520123,1.0328463261170948
weo_2022,eurasia,aps,power,oilcap,2026,-0.007928209930788521,0.6704
weo_2022,eurasia,aps,power,renewablescap,2026,0.04156537245267769,2.0706319702602225
weo_2022,eurasia,aps,power,coalcap,2027,-0.035856548149763634,0.8042682820077383
weo_2022,eurasia,aps,power,gascap,2027,0.004586302670318643,1.010013304390449
weo_2022,eurasia,aps,power,hydrocap,2027,0.013117467078044096,1.0637737202376312
weo_2022,eurasia,aps,power,nuclearcap,2027,0.0037043213875650204,1.0410579076463686
weo_2022,eurasia,aps,power,oilcap,2027,-0.009910262413485648,0.5880000000000001
weo_2022,eurasia,aps,power,renewablescap,2027,0.051956715565847106,2.338289962825278
weo_2022,eurasia,aps,power,coalcap,2028,-0.04302785777971637,0.7651219384092858
weo_2022,eurasia,aps,power,gascap,2028,0.005503563204382323,1.0120159652685385
weo_2022,eurasia,aps,power,hydrocap,2028,0.01574096049365294,1.0765284642851574
weo_2022,eurasia,aps,power,nuclearcap,2028,0.004445185665078028,1.0492694891756424
weo_2022,eurasia,aps,power,oilcap,2028,-0.011892314896182782,0.5056
weo_2022,eurasia,aps,power,renewablescap,2028,0.06234805867901651,2.605947955390333
weo_2022,eurasia,aps,power,coalcap,2029,-0.050199167409669065,0.7259755948108335
weo_2022,eurasia,aps,power,gascap,2029,0.006420823738446085,1.0140186261466284
weo_2022,eurasia,aps,power,hydrocap,2029,0.01836445390926174,1.0892832083326836
weo_2022,eurasia,aps,power,nuclearcap,2029,0.005186049942591036,1.0574810707049163
weo_2022,eurasia,aps,power,oilcap,2029,-0.013874367378879912,0.4232
weo_2022,eurasia,aps,power,renewablescap,2029,0.07273940179218594,2.873605947955389
weo_2022,eurasia,aps,power,coalcap,2030,-0.05737047703962181,0.6868292512123811
weo_2022,eurasia,aps,power,gascap,2030,0.007338084272509764,1.016021287024718
weo_2022,eurasia,aps,power,hydrocap,2030,0.020987947324870585,1.10203795238021
weo_2022,eurasia,aps,power,nuclearcap,2030,0.0059269142201040445,1.06569265223419
weo_2022,eurasia,aps,power,oilcap,2030,-0.015856419861577042,0.3408
weo_2022,eurasia,aps,power,renewablescap,2030,0.08313074490535537,3.1412639405204446
weo_2022,europe,aps,power,coalcap,2022,0,1
weo_2022,europe,aps,power,gascap,2022,0,1
weo_2022,europe,aps,power,hydrocap,2022,0,1
weo_2022,europe,aps,power,nuclearcap,2022,0,1
weo_2022,europe,aps,power,oilcap,2022,0,1
weo_2022,europe,aps,power,renewablescap,2022,0,1
weo_2022,europe,aps,power,coalcap,2023,-0.009602400137044872,0.9188829787234042
weo_2022,europe,aps,power,gascap,2023,-0.0012292368545735132,0.993288081604793
weo_2022,europe,aps,power,hydrocap,2023,0.0020271219189984596,1.0113083118459625
weo_2022,europe,aps,power,nuclearcap,2023,-4.1669045917744904e-4,0.9954138958954368
weo_2022,europe,aps,power,oilcap,2023,-0.0022917975254759942,0.922607879924953
weo_2022,europe,aps,power,renewablescap,2023,0.05962531811229965,1.1495310102196619
weo_2022,europe,aps,power,coalcap,2024,-0.019204800274089724,0.8377659574468085
weo_2022,europe,aps,power,gascap,2024,-0.002458473709146987,0.9865761632095862
weo_2022,europe,aps,power,hydrocap,2024,0.004054243837996919,1.022616623691925
weo_2022,europe,aps,power,nuclearcap,2024,-8.333809183549178e-4,0.9908277917908735
weo_2022,europe,aps,power,oilcap,2024,-0.004583595050951984,0.8452157598499062
weo_2022,europe,aps,power,renewablescap,2024,0.11925063622459924,1.2990620204393235
weo_2022,europe,aps,power,coalcap,2025,-0.028807200411134597,0.7566489361702127
weo_2022,europe,aps,power,gascap,2025,-0.0036877105637204604,0.9798642448143794
weo_2022,europe,aps,power,hydrocap,2025,0.006081365756995379,1.0339249355378874
weo_2022,europe,aps,power,nuclearcap,2025,-0.0012500713775323669,0.9862416876863104
weo_2022,europe,aps,power,oilcap,2025,-0.006875392576427978,0.7678236397748591
weo_2022,europe,aps,power,renewablescap,2025,0.17887595433689882,1.4485930306589851
weo_2022,europe,aps,power,coalcap,2026,-0.038409600548179455,0.675531914893617
weo_2022,europe,aps,power,gascap,2026,-0.004916947418293974,0.9731523264191724
weo_2022,europe,aps,power,hydrocap,2026,0.008108487675993878,1.04523324738385
weo_2022,europe,aps,power,nuclearcap,2026,-0.001666761836709816,0.9816555835817473
weo_2022,europe,aps,power,oilcap,2026,-0.009167190101903968,0.6904315196998123
weo_2022,europe,aps,power,renewablescap,2026,0.23850127244919847,1.598124040878647
weo_2022,europe,aps,power,coalcap,2027,-0.04801200068522431,0.5944148936170213
weo_2022,europe,aps,power,gascap,2027,-0.006146184272867447,0.9664404080239657
weo_2022,europe,aps,power,hydrocap,2027,0.010135609594992339,1.0565415592298124
weo_2022,europe,aps,power,nuclearcap,2027,-0.0020834522958872747,0.977069479477184
weo_2022,europe,aps,power,oilcap,2027,-0.011458987627379957,0.6130393996247655
weo_2022,europe,aps,power,renewablescap,2027,0.2981265905614981,1.747655051098309
weo_2022,europe,aps,power,coalcap,2028,-0.05761440082226917,0.5132978723404256
weo_2022,europe,aps,power,gascap,2028,-0.007375421127440941,0.9597284896287588
weo_2022,europe,aps,power,hydrocap,2028,0.012162731513990797,1.067849871075775
weo_2022,europe,aps,power,nuclearcap,2028,-0.0025001427550647238,0.9724833753726209
weo_2022,europe,aps,power,oilcap,2028,-0.013750785152855952,0.5356472795497185
weo_2022,europe,aps,power,renewablescap,2028,0.35775190867379775,1.8971860613179707
weo_2022,europe,aps,power,coalcap,2029,-0.06721680095931404,0.43218085106382975
weo_2022,europe,aps,power,gascap,2029,-0.008604657982014414,0.953016571233552
weo_2022,europe,aps,power,hydrocap,2029,0.014189853432989258,1.0791581829217374
weo_2022,europe,aps,power,nuclearcap,2029,-0.0029168332142421828,0.9678972712680577
